,Unnamed: 0,Year,Mileage,City,State,Vehicle Type,serviceTime,DepreciationRate,Gdp,Population
1621,133802,2014,61114,FAYETTEVILLE, NC,Sedan,4,0.4089049716803021,17263,85257
1622,132120,2006,166988,COLUMBUS, OH,SUV,12,0.12617132039753903,13820,139
1623,108300,2005,147448,PORTLAND, OR,Sedan,13,0.13111111111111112,32143,6143
1624,226976,2004,222627,AUGUSTA, GA,Truck,14,0.467966573816156,24395,1147
1625,353841,2005,182757,ELGIN, IL,SUV,13,0.12617132039753903,679699,637
1626,362661,2011,61877,CONWAY, SC,Truck,7,0.7868568958063121,38874,23
1627,208588,2015,11809,AUBURN, WA,Sedan,3,0.7341224489795919,5484,2111
1628,254875,2015,24953,OMAHA, NE,Sedan,3,0.5333333333333333,65052,466893
1629,304677,2015,22763,SPRINGFIELD, MO,SUV,3,0.7074516129032258,10250,3965
1630,217204,2014,75517,MANCHESTER, NH,SUV,4,0.9090747013727937,28442,10642
1631,51294,2012,39386,BUFFALO, MN,SUV,6,0.6310143555765894,60014,4584
1632,173313,2015,48222,ARLINGTON, MA,Truck,3,0.7295287958115183,535499,583
1633,151802,2015,42535,ROANOKE, VA,Sedan,3,0.5500629326620516,15324,5934
1634,280332,2012,67828,JACKSONVILLE, Fl,Sedan,6,0.4708045140152894,3937,133
1635,319802,2016,25947,DENTON, TX,SUV,2,0.6275806451612903,31196,249
1636,186524,2013,26737,PORTLAND, TX,Truck,5,0.6281413612565445,32143,400
1637,2033,2016,39075,AUBURN, WA,SUV,2,0.847925540306042,5484,1222
1638,321698,2016,35103,ROCKFORD, MI,SUV,2,0.5806129032258065,15332,6264
1639,286598,2009,91347,LEXINGTON, KY,SUV,9,0.385738255033557,6455,1523
1640,69322,2012,46174,LANCASTER, MA,Truck,6,0.7531413612565445,28937,160316
1641,134237,2014,64656,FRANKLIN, WI,SUV,4,0.7806909607193564,133251,1627
1642,259897,2014,32524,HENDERSON, NV,SUV,4,0.7887363937529579,112288,914
1643,245682,2016,38237,LITTLE ROCK, AR,Sedan,2,0.4685651353052234,38874,198606
1644,266276,2008,115461,COLUMBUS, OH,SUV,10,0.4060892885313141,13820,3096
1645,172876,2009,67342,PARKER, AZ,Truck,9,0.8328690807799443,4277,1008
1646,248433,2015,80277,CONCORD, NC,Sedan,3,0.6546050236621769,174029,370
1647,322377,2017,7710,MADISON, TN,SUV,1,0.9322258064516129,49853,7322
1648,210502,2012,82672,MANCHESTER, NH,Truck,6,0.633953019167027,28442,96
1649,9339,2016,22511,MIAMI, FL,SUV,2,0.6060645161290322,344881,13212
1650,295181,2006,143083,HOUSTON, TX,SUV,12,0.22057106799179682,490074,960
1651,117965,2014,45729,AUBURN, MA,Truck,4,0.9489840034587116,5484,4710
1652,145306,2017,29531,CHICAGO, IL,Sedan,1,0.5475141598489616,679699,2716450
1653,104009,2015,21318,DANVILLE, KY,Truck,3,0.8353203342618385,2904,31424
1654,275276,2012,83424,ABILENE, TX,SUV,6,0.40268456375838924,7288,6380
1655,321715,2015,37125,LEXINGTON, NC,Truck,3,0.9157068062827225,6455,1523
1656,162471,2008,97346,CHARLOTTE, NC,Sedan,10,0.3275937386239534,174029,370
1657,35707,2014,49186,LOUISVILLE, KY,Sedan,4,0.5278485620677102,76063,4142
1658,41113,2014,27084,ELKHART, IN,Truck,4,0.9187779218907624,17132,1869
1659,353179,2015,27583,RICHMOND, VA,Sedan,3,0.4562617998741347,24395,2665
1660,51463,2000,129893,ROME, GA,Truck,18,0.21328721717826776,3948,36375
1661,208697,2014,58508,FLORENCE, SC,Truck,4,0.9684401114206128,8555,39852
1662,327079,2015,30635,DANVILLE, KY,Truck,3,0.7850261780104713,2904,2420
1663,248247,2016,5646,NORFOLK, VA,Sedan,2,0.5978288231592196,94855,24434
1664,235618,2014,55893,BIRMINGHAM, AL,Sedan,4,0.3787755102040816,64553,21142
1665,305816,2014,42444,MONROE, NC,Truck,4,0.8284816753926701,8027,13484
1666,319946,2014,61077,JACKSONVILLE, FL,Truck,4,0.7198952879581152,3937,72447
1667,322266,2016,9699,AUBURN, WA,Sedan,2,0.8455041863851475,5484,13169
1668,239437,2010,111524,LOUISVILLE, KY,SUV,8,0.29697986577181207,76063,4142
1669,100448,2014,42564,LOUISVILLE, KY,Truck,4,0.6479057591623036,76063,4142
1670,359071,2014,13988,JACKSONVILLE, FL,Sedan,4,0.49777777777777776,3937,18454
1671,232019,2015,17197,AURORA, CO,Truck,3,0.9164345403899722,208868,15982
1672,194926,2017,24244,HOUSTON, TX,Truck,1,0.8767801047120419,490074,2347
1673,134010,2017,11968,DALLAS, TX,Sedan,1,0.7826720058245359,535499,888
1674,130204,2007,62516,KINGSPORT, TN,Truck,11,0.2356020942408377,11966,53374
1675,324289,2014,108761,GREENVILLE, SC,SUV,4,0.5159677419354839,8216,68219
1676,248980,2014,25172,BURLINGTON, NJ,Truck,4,0.9422513089005236,5441,1206
1677,67505,2014,88751,LEXINGTON, NC,Truck,4,0.7576884277273382,6455,7106
1678,225384,2015,25709,ORLANDO, FL,Sedan,3,0.49364380113278794,132448,280257
1679,349183,2016,11140,MIAMI, FL,Truck,2,0.5568523676880223,344881,13212
1680,41746,2014,65272,LOUISVILLE, KY,Truck,4,0.8355094394004899,76063,213
1681,360681,2014,85195,CONCORD, NC,Truck,4,0.44489528795811517,174029,34
1682,260016,2016,23068,AURORA, MO,SUV,2,0.6127741935483871,208868,200965
1683,118627,2013,72918,CHARLESTON, SC,SUV,5,0.45125806451612904,12817,20996
1684,330774,2014,69126,ALEXANDRIA, VA,Truck,4,0.8339267015706806,5991,635
1685,168215,2016,27511,CHATTANOOGA, TN,Sedan,2,0.5033039647577092,27071,179139
1686,98580,2014,21091,COLUMBUS, MS,Truck,4,0.9796800691742326,13820,194058
1687,221695,2008,84449,SPRINGFIELD, MO,SUV,10,0.3621706893831835,10250,114868
1688,6578,2018,3298,AUGUSTA, GA,SUV,0,0.7983225806451613,24395,18594
1689,72373,2014,82229,COLUMBIA, KY,Truck,4,0.7771587743732591,192177,2031
1690,286018,2005,145124,AUBURN, AL,Truck,13,0.25010471204188484,5484,13997
1691,60969,2014,35688,BRISTOL, TN,Truck,4,0.9293193717277487,11966,970
1692,255084,2015,35502,PHILADELPHIA, PA,Sedan,3,0.4792322215229704,444975,702
1693,248731,2015,73389,BURLINGTON, NC,Truck,3,0.9160994764397906,5441,2553
1694,28674,2016,15423,ROSEVILLE, CA,Sedan,2,0.6289490245437382,126352,36314
1695,20198,2014,29659,BURLINGTON, KS,Truck,4,0.9672774869109948,5441,3178
1696,356645,2014,73280,SAN ANTONIO, TX,SUV,4,0.4513225806451613,129298,1511946
1697,257543,2016,33260,RIVERSIDE, CA,Sedan,2,0.5345500314663311,157931,2294
1698,202467,2012,79272,GREENVILLE, MI,SUV,6,0.9627384560527723,8216,12771
1699,284267,2012,52872,COLUMBIA, SC,Truck,6,0.7590314136125654,192177,141
1700,140493,2017,20868,MADISON, GA,SUV,1,0.9710364410790345,49853,3823
1701,285724,2015,43384,SPRINGFIELD, VA,SUV,3,0.5637583892617449,10250,167376
1702,181928,2015,42565,DENTON, TX,Sedan,3,0.4912523599748269,31196,142
1703,290665,2009,107277,JACKSONVILLE, FL,Sedan,9,0.3456497997815799,3937,72447
1704,331436,2011,67612,LEXINGTON, KY,SUV,7,0.4890361255718568,6455,18775
1705,195127,2016,36765,PHILADELPHIA, PA,SUV,2,0.5697986577181208,444975,7271
1706,142084,2005,186000,AURORA, CO,Truck,13,0.25055710306406687,208868,57
1707,90044,2015,49361,CHARLOTTE, NC,Truck,3,0.6281413612565445,174029,9057
1708,76729,2014,45469,WACO, TX,Truck,4,0.7209424083769633,12223,520
1709,245342,2015,43418,CHARLOTTE, NC,Sedan,3,0.3618628067967275,174029,859035
1710,234517,2016,25283,COLUMBIA, SC,Truck,2,0.9171350338665514,192177,10274
1711,262292,2014,34701,LENOIR, NC,Truck,4,0.7298050139275766,14269,17943
1712,212792,2014,30726,MORGANTON, NC,Truck,4,0.824607329842932,14269,318
1713,358336,2017,99,LANCASTER, PA,Sedan,1,0.9999777777777777,28937,288
1714,290002,2015,44870,MIAMI, FL,Sedan,3,0.40767778477029576,344881,602
1715,232461,2014,25673,CHARLESTON, SC,Sedan,4,0.5232,12817,20996
1716,336164,2004,139751,LEXINGTON, KY,Truck,14,0.2506406685236769,6455,7106
1717,142431,2014,33211,COLUMBIA, SC,SUV,4,0.6005704697986577,192177,6037
1718,186524,2013,26737,PORTLAND, TX,Truck,5,0.6281413612565445,32143,12697
1719,163938,2016,13972,MARION, AR,Truck,2,0.915041782729805,5287,12440
1720,136557,2014,60035,FRANKLIN, IN,SUV,4,0.94636377977599,133251,95
1721,26780,2006,83483,DALLAS, TX,Sedan,12,0.20387755102040817,535499,888
1722,116614,2015,38278,DENTON, TX,Truck,3,0.8894502617801047,31196,136268
1723,8265,2014,82532,NEWTON, MA,SUV,4,0.5442498816848084,438683,2387
1724,32905,2014,28453,LAFAYETTE, IN,Sedan,4,0.4602040816326531,22113,161
1725,205706,2014,42080,FOND DU LAC, WI,Truck,4,0.6282460732984293,5052,42809
1726,293527,2017,12,LANCASTER, PA,Sedan,1,0.9665555555555555,28937,59708
1727,277072,2008,83450,INDIANAPOLIS, IN,SUV,10,0.35649156018299416,143873,872680
1728,93204,2015,62615,FRANKLIN, TN,SUV,3,0.5159677419354839,133251,471
1729,313731,2014,22134,ALEXANDRIA, VA,Sedan,4,0.666,5991,9438
1730,126047,2015,26628,LOUISVILLE, KY,Sedan,3,0.46412838263058526,76063,21128
1731,19755,2013,87589,ELGIN, IL,Truck,5,0.5732984293193717,679699,3123
1732,354037,2015,3276,FRANKLIN, TN,Sedan,3,0.7030612244897959,133251,6137
1733,255830,2015,3531,HARRISBURG, PA,Sedan,3,0.7279941754641427,37181,3797
1734,318207,2013,84831,AURORA, CO,Truck,5,0.6672513089005235,208868,15982
1735,169477,2015,26125,ROSEVILLE, CA,Sedan,3,0.6331555555555556,126352,135329
1736,39091,2015,26856,HOUSTON, TX,Sedan,3,0.7644703312704769,490074,2090
1737,346307,2017,6889,AUSTIN, TX,Sedan,1,0.8076666666666666,148750,24933
1738,280024,2015,28651,CONWAY, AR,Sedan,3,0.5978288231592196,38874,65782
1739,24309,2014,41641,MADISON, GA,Truck,4,0.4693979057591623,49853,1417
1740,262964,2016,46855,COLUMBUS, OH,Sedan,2,0.42797356828193833,13820,157
1741,64936,2014,38920,SALEM, OR,Sedan,4,0.5816163087004005,17332,7173
1742,112608,2014,37235,LEXINGTON, NC,Sedan,4,0.647542773935202,6455,4555
1743,122259,2015,52526,COLUMBUS, WI,SUV,3,0.5425483870967742,13820,3653
1744,70844,2015,36400,ARLINGTON, TX,Truck,3,0.9136125654450262,535499,2153
1745,301560,2014,23491,SAN ANTONIO, TX,Sedan,4,0.5997111111111111,129298,1409
